sale_id,purchase_date,motorcycle_name,motorcycle_group,dealer_origin,price,qty,total
1640,2023/11/16,bitbit,matic,denpasar,17000000,5,68000000
1641,2023/12/26,bitbit,matic,bogor,17000000,3,85000000
1643,2023/12/24,riorio,matic,jakarta,20000000,2,40000000
1645,2023/11/21,riorio,matic,bandung,20000000,8,20000000
1647,2023/11/27,vovo,cub,denpasar,15000000,7,45000000
1648,2023/12/30,bitbit,matic,bogor,17000000,5,68000000
1650,2023/11/14,bitbit,matic,denpasar,17000000,6,85000000
1652,2023/12/12,bitbit,matic,jakarta,17000000,9,68000000
1654,2023/11/01,deva,matic,denpasar,34000000,5,34000000
1657,2023/11/09,bitbit,matic,bogor,17000000,11,85000000
1658,2023/12/12,bitbit,matic,bogor,17000000,1,85000000
1660,2023/11/01,bitbit,matic,jakarta,17000000,9,34000000
1664,2023/11/16,bitbit,matic,jakarta,17000000,1,85000000
1665,2023/11/27,riorio,matic,bandung,20000000,2,80000000
1667,2023/12/24,deva,matic,jakarta,34000000,11,34000000
1668,2023/11/27,bitbit,matic,denpasar,17000000,4,68000000
1671,2023/12/02,riorio,matic,bogor,20000000,10,60000000
1672,2023/12/10,riorio,matic,palembang,20000000,2,60000000
1673,2023/11/14,riorio,matic,bogor,20000000,5,40000000
1677,2023/12/15,bitbit,matic,bandung,17000000,5,34000000
1679,2023/11/01,riorio,matic,denpasar,20000000,7,40000000
1680,2023/11/23,riorio,matic,bogor,20000000,9,80000000
1681,2023/11/03,riorio,matic,bandung,20000000,6,60000000
1683,2023/12/13,bitbit,matic,bogor,17000000,9,17000000
1686,2023/12/03,bitbit,matic,jakarta,17000000,10,34000000
1691,2023/12/01,bitbit,matic,bandung,17000000,8,85000000
1692,2023/12/05,riorio,matic,bogor,20000000,6,80000000
1695,2023/12/11,bitbit,matic,bogor,17000000,1,51000000
1697,2023/12/11,riorio,matic,bogor,20000000,8,60000000
1698,2023/12/10,riorio,matic,denpasar,20000000,7,40000000
1700,2023/12/26,vovo,cub,denpasar,15000000,3,15000000
1701,2023/12/19,riorio,matic,palembang,20000000,5,20000000
1704,2023/12/11,riorio,matic,bandung,20000000,4,80000000
1707,2023/12/11,riorio,matic,bogor,20000000,3,80000000
1709,2023/11/05,pax,matic,denpasar,33000000,6,66000000
1711,2023/11/10,bitbit,matic,bandung,17000000,1,34000000
1712,2023/11/09,bitbit,matic,jakarta,17000000,9,68000000
1717,2023/11/03,riorio,matic,denpasar,20000000,3,60000000
1718,2023/12/02,vovo,cub,denpasar,15000000,5,60000000
1719,2023/11/08,deva,matic,bogor,34000000,9,68000000
1720,2023/12/01,deva,matic,bogor,34000000,10,34000000
1721,2023/11/28,bitbit,matic,bogor,17000000,6,68000000
1722,2023/11/08,riorio,matic,bandung,20000000,3,80000000
1723,2023/12/09,riorio,matic,palembang,20000000,3,80000000
1724,2023/11/03,riorio,matic,bogor,20000000,6,80000000
1725,2023/11/14,bitbit,matic,denpasar,17000000,9,51000000
1726,2023/11/02,bitbit,matic,bogor,17000000,11,68000000
1727,2023/11/23,riorio,matic,bogor,20000000,3,80000000
1730,2023/11/02,bitbit,matic,bogor,17000000,8,34000000
1732,2023/11/08,riorio,matic,jakarta,20000000,5,40000000
1734,2023/11/20,deva,matic,denpasar,34000000,5,68000000
1735,2023/11/20,riorio,matic,denpasar,20000000,4,80000000
1738,2023/11/24,riorio,matic,jakarta,20000000,5,60000000
1739,2023/12/18,riorio,matic,denpasar,20000000,10,40000000
1740,2023/11/20,bitbit,matic,bandung,17000000,6,51000000
1741,2023/11/20,riorio,matic,bandung,20000000,3,40000000
1744,2023/12/28,pax,matic,bogor,33000000,1,66000000
1745,2023/12/26,bitbit,matic,bandung,17000000,2,85000000
1747,2023/11/25,bitbit,matic,jakarta,17000000,11,85000000
1749,2023/12/19,bitbit,matic,bogor,17000000,9,17000000
1753,2023/12/19,pax,matic,bogor,33000000,1,99000000
1754,2023/11/29,riorio,matic,bandung,20000000,5,40000000
1757,2023/11/02,riorio,matic,bandung,20000000,9,40000000
1758,2023/11/04,deva,matic,palembang,34000000,2,68000000
1761,2023/12/13,riorio,matic,bogor,20000000,5,60000000
1762,2023/11/20,riorio,matic,jakarta,20000000,4,80000000
1763,2023/11/17,riorio,matic,denpasar,20000000,4,20000000
1764,2023/12/05,bitbit,matic,bogor,17000000,11,85000000
1765,2023/12/16,bitbit,matic,bogor,17000000,9,85000000
1768,2023/11/08,deva,matic,palembang,34000000,2,34000000
1769,2023/12/24,bitbit,matic,bandung,17000000,10,68000000
1770,2023/12/15,bitbit,matic,jakarta,17000000,4,51000000
1771,2023/11/07,riorio,matic,denpasar,20000000,5,40000000
1772,2023/11/25,bitbit,matic,jakarta,17000000,8,17000000
1773,2023/12/25,riorio,matic,palembang,20000000,8,80000000
1776,2023/12/04,riorio,matic,denpasar,20000000,6,40000000
1777,2023/12/11,riorio,matic,bogor,20000000,2,60000000
1780,2023/12/21,bitbit,matic,denpasar,17000000,6,85000000
1781,2023/11/22,riorio,matic,jakarta,20000000,7,80000000
1782,2023/12/26,riorio,matic,bogor,20000000,6,80000000
1783,2023/12/20,vovo,cub,palembang,15000000,8,30000000
1786,2023/12/13,deva,matic,denpasar,34000000,4,34000000
1792,2023/12/24,deva,matic,jakarta,34000000,4,34000000
1794,2023/11/04,bitbit,matic,bogor,17000000,3,85000000
1796,2023/11/15,bitbit,matic,jakarta,17000000,3,34000000
1797,2023/12/18,pax,matic,bandung,33000000,9,99000000
1798,2023/11/19,bitbit,matic,denpasar,17000000,1,34000000
1801,2023/12/18,bitbit,matic,bandung,17000000,1,68000000
1803,2023/11/05,vovo,cub,bandung,15000000,4,60000000
1804,2023/12/27,pax,matic,bogor,33000000,10,99000000
1805,2023/11/04,riorio,matic,bogor,20000000,3,60000000
1806,2023/11/20,riorio,matic,bogor,20000000,8,40000000
1809,2023/11/20,deva,matic,jakarta,34000000,7,34000000
1810,2023/12/26,bitbit,matic,jakarta,17000000,6,17000000
1811,2023/12/26,riorio,matic,bandung,20000000,8,20000000
1813,2023/11/10,pax,matic,bogor,33000000,1,33000000
1814,2023/11/23,vovo,cub,bandung,15000000,9,75000000
1815,2023/12/09,vovo,cub,jakarta,15000000,1,75000000
1817,2023/12/11,riorio,matic,denpasar,20000000,3,40000000
1820,2023/11/28,bitbit,matic,jakarta,17000000,5,68000000
1824,2023/11/20,riorio,matic,bogor,20000000,2,40000000
1825,2023/11/11,vovo,cub,bogor,15000000,10,45000000
1826,2023/12/06,bitbit,matic,bogor,17000000,3,68000000
1827,2023/11/21,pax,matic,bogor,33000000,4,99000000
1829,2023/12/11,riorio,matic,palembang,20000000,2,60000000
1832,2023/11/18,deva,matic,bogor,34000000,9,34000000
1839,2023/11/26,riorio,matic,bogor,20000000,5,40000000
1840,2023/12/12,pax,matic,bandung,33000000,11,33000000
1841,2023/11/25,riorio,matic,bogor,20000000,7,20000000
1843,2023/11/13,riorio,matic,denpasar,20000000,1,60000000
1844,2023/12/11,deva,matic,bandung,34000000,5,68000000
1846,2023/12/25,pax,matic,denpasar,33000000,8,99000000
1847,2023/11/26,riorio,matic,denpasar,20000000,8,80000000
1848,2023/12/20,deva,matic,bandung,34000000,7,34000000
1849,2023/11/13,bitbit,matic,denpasar,17000000,5,51000000
1850,2023/11/26,deva,matic,bandung,34000000,10,68000000
1851,2023/12/27,riorio,matic,jakarta,20000000,8,40000000
1856,2023/12/06,bitbit,matic,bogor,17000000,6,85000000
1858,2023/12/03,bitbit,matic,bogor,17000000,10,34000000
1859,2023/11/28,riorio,matic,bogor,20000000,2,60000000
1862,2023/12/13,bitbit,matic,palembang,17000000,6,51000000
1863,2023/12/03,bitbit,matic,denpasar,17000000,3,51000000
1867,2023/11/14,riorio,matic,jakarta,20000000,9,80000000
1868,2023/11/17,pax,matic,denpasar,33000000,3,66000000
1870,2023/12/18,deva,matic,denpasar,34000000,2,68000000
1875,2023/11/22,deva,matic,jakarta,34000000,10,68000000
1876,2023/11/06,riorio,matic,bogor,20000000,2,80000000
1878,2023/11/03,riorio,matic,denpasar,20000000,3,60000000
1879,2023/12/30,bitbit,matic,denpasar,17000000,11,68000000
1880,2023/11/30,bitbit,matic,jakarta,17000000,1,68000000
1881,2023/12/27,bitbit,matic,jakarta,17000000,6,34000000
1882,2023/12/03,deva,matic,jakarta,34000000,2,68000000
1883,2023/11/01,riorio,matic,bandung,20000000,3,40000000
1884,2023/11/21,pax,matic,jakarta,33000000,10,99000000
1887,2023/12/22,riorio,matic,denpasar,20000000,3,60000000
1889,2023/11/07,riorio,matic,denpasar,20000000,8,60000000
1891,2023/11/05,riorio,matic,bogor,20000000,6,80000000
1894,2023/11/26,bitbit,matic,denpasar,17000000,4,68000000
1895,2023/12/18,vovo,cub,jakarta,15000000,4,90000000
1896,2023/11/07,deva,matic,denpasar,34000000,8,68000000
1897,2023/12/11,bitbit,matic,bogor,17000000,3,68000000
1898,2023/12/12,riorio,matic,bandung,20000000,4,60000000
1899,2023/12/24,riorio,matic,denpasar,20000000,7,80000000
1900,2023/12/27,bitbit,matic,bogor,17000000,5,34000000
1901,2023/12/29,deva,matic,jakarta,34000000,9,68000000
1902,2023/12/12,riorio,matic,jakarta,20000000,7,20000000
1906,2023/12/20,deva,matic,jakarta,34000000,7,34000000
1911,2023/11/26,riorio,matic,bandung,20000000,11,60000000
1912,2023/12/13,bitbit,matic,denpasar,17000000,5,51000000
1914,2023/12/20,bitbit,matic,denpasar,17000000,10,34000000
1917,2023/11/07,riorio,matic,bogor,20000000,7,80000000
1918,2023/12/03,deva,matic,jakarta,34000000,5,68000000
1919,2023/12/03,bitbit,matic,bogor,17000000,10,34000000
1920,2023/11/19,riorio,matic,palembang,20000000,3,40000000
1921,2023/11/29,bitbit,matic,denpasar,17000000,8,85000000
1923,2023/11/19,riorio,matic,bandung,20000000,7,60000000
1924,2023/11/22,deva,matic,bogor,34000000,11,34000000
1925,2023/12/23,riorio,matic,bogor,20000000,11,20000000
1928,2023/11/07,riorio,matic,bogor,20000000,5,80000000
1929,2023/11/13,riorio,matic,bandung,20000000,3,20000000
1930,2023/12/20,bitbit,matic,denpasar,17000000,7,85000000
1932,2023/12/03,bitbit,matic,denpasar,17000000,8,34000000
1934,2023/11/13,bitbit,matic,palembang,17000000,9,17000000
1937,2023/12/13,bitbit,matic,denpasar,17000000,4,68000000
1938,2023/11/12,deva,matic,denpasar,34000000,5,34000000
1939,2023/11/20,riorio,matic,bandung,20000000,9,60000000
1941,2023/12/18,bitbit,matic,denpasar,17000000,5,17000000
1944,2023/11/10,riorio,matic,bogor,20000000,2,80000000
1948,2023/11/12,bitbit,matic,bogor,17000000,2,68000000
1951,2023/11/23,riorio,matic,denpasar,20000000,2,60000000
1952,2023/12/16,riorio,matic,bogor,20000000,4,20000000
1955,2023/12/15,riorio,matic,bogor,20000000,6,20000000
1957,2023/11/22,bitbit,matic,bogor,17000000,2,85000000
1959,2023/11/13,bitbit,matic,bogor,17000000,6,51000000
1965,2023/11/30,bitbit,matic,bandung,17000000,2,68000000
1968,2023/12/23,bitbit,matic,bogor,17000000,7,68000000
1971,2023/11/11,bitbit,matic,jakarta,17000000,4,85000000
1973,2023/11/12,deva,matic,jakarta,34000000,7,68000000
1976,2023/11/05,riorio,matic,bogor,20000000,5,80000000
1978,2023/11/19,riorio,matic,denpasar,20000000,5,40000000
1979,2023/11/04,bitbit,matic,denpasar,17000000,6,85000000
1980,2023/11/16,bitbit,matic,bandung,17000000,9,34000000
1981,2023/11/10,bitbit,matic,jakarta,17000000,3,68000000
1983,2023/11/16,bitbit,matic,bandung,17000000,1,68000000
1984,2023/12/25,deva,matic,denpasar,34000000,11,68000000
1985,2023/12/05,deva,matic,denpasar,34000000,2,68000000
1986,2023/11/11,riorio,matic,denpasar,20000000,3,60000000
1987,2023/11/25,riorio,matic,bogor,20000000,9,20000000
1989,2023/11/03,vovo,cub,denpasar,15000000,3,60000000
1990,2023/11/23,riorio,matic,denpasar,20000000,7,60000000
1994,2023/12/04,pax,matic,denpasar,33000000,5,66000000
1995,2023/11/29,vovo,cub,denpasar,15000000,4,30000000
1996,2023/11/13,vovo,cub,denpasar,15000000,2,90000000
1998,2023/12/23,riorio,matic,jakarta,20000000,1,80000000
1999,2023/12/21,bitbit,matic,bogor,17000000,5,34000000
2000,2023/12/06,bitbit,matic,jakarta,17000000,1,68000000
2001,2023/12/27,bitbit,matic,jakarta,17000000,10,17000000
2003,2023/11/28,riorio,matic,denpasar,20000000,9,40000000
2004,2023/12/14,riorio,matic,denpasar,20000000,6,40000000
2006,2023/11/08,bitbit,matic,denpasar,17000000,4,68000000
2007,2023/11/23,vovo,cub,bogor,15000000,5,30000000
2010,2023/12/04,vovo,cub,bandung,15000000,1,75000000
2011,2023/11/15,riorio,matic,denpasar,20000000,3,60000000
2012,2023/11/16,riorio,matic,bogor,20000000,3,40000000
2016,2023/11/10,bitbit,matic,jakarta,17000000,5,85000000
2017,2023/12/03,bitbit,matic,bogor,17000000,4,68000000
2019,2023/11/09,deva,matic,bogor,34000000,8,34000000
2020,2023/11/14,riorio,matic,jakarta,20000000,7,40000000
2021,2023/12/11,riorio,matic,bogor,20000000,8,60000000
2022,2023/12/20,deva,matic,bandung,34000000,4,68000000
2023,2023/11/04,bitbit,matic,bogor,17000000,6,68000000
2024,2023/12/12,pax,matic,jakarta,33000000,5,66000000
2027,2023/11/15,deva,matic,bogor,34000000,1,68000000
2028,2023/11/09,bitbit,matic,bandung,17000000,2,85000000
2029,2023/11/29,riorio,matic,bandung,20000000,3,60000000
2030,2023/12/25,riorio,matic,bandung,20000000,9,80000000
2032,2023/12/23,riorio,matic,jakarta,20000000,4,40000000
2035,2023/12/06,riorio,matic,denpasar,20000000,9,80000000
2036,2023/11/08,riorio,matic,jakarta,20000000,10,40000000
2037,2023/11/22,bitbit,matic,jakarta,17000000,8,68000000
2038,2023/12/27,deva,matic,bogor,34000000,4,34000000
2040,2023/11/01,bitbit,matic,bogor,17000000,3,51000000
2041,2023/11/10,bitbit,matic,bandung,17000000,2,85000000
2042,2023/12/30,bitbit,matic,jakarta,17000000,8,17000000
2043,2023/11/01,riorio,matic,bogor,20000000,9,20000000
2046,2023/12/15,riorio,matic,bogor,20000000,9,60000000
2047,2023/11/19,riorio,matic,jakarta,20000000,7,20000000
2050,2023/11/28,bitbit,matic,bandung,17000000,2,34000000
2051,2023/12/01,riorio,matic,denpasar,20000000,8,40000000
2054,2023/11/27,bitbit,matic,bandung,17000000,7,68000000
2055,2023/12/01,vovo,cub,denpasar,15000000,10,90000000
2056,2023/11/02,bitbit,matic,bandung,17000000,7,51000000
2060,2023/12/21,pax,matic,denpasar,33000000,2,33000000
2061,2023/11/14,bitbit,matic,denpasar,17000000,8,85000000
2063,2023/11/15,riorio,matic,jakarta,20000000,9,80000000
2064,2023/12/27,bitbit,matic,denpasar,17000000,9,85000000
2065,2023/12/23,bitbit,matic,bandung,17000000,6,85000000
2066,2023/11/29,deva,matic,bogor,34000000,10,68000000
2067,2023/11/12,bitbit,matic,jakarta,17000000,3,85000000
2068,2023/11/20,deva,matic,bogor,34000000,4,68000000
2072,2023/11/29,riorio,matic,denpasar,20000000,3,40000000
2073,2023/12/28,riorio,matic,bogor,20000000,9,80000000
2076,2023/12/02,bitbit,matic,jakarta,17000000,2,34000000
2078,2023/12/15,riorio,matic,bogor,20000000,8,40000000
2080,2023/11/02,deva,matic,jakarta,34000000,6,34000000
2081,2023/11/18,deva,matic,bandung,34000000,7,68000000
2083,2023/12/23,pax,matic,palembang,33000000,1,99000000
2084,2023/11/01,deva,matic,palembang,34000000,1,34000000
2085,2023/11/08,riorio,matic,jakarta,20000000,10,80000000
2086,2023/12/25,riorio,matic,bandung,20000000,9,40000000
2087,2023/12/30,deva,matic,bogor,34000000,10,68000000
2088,2023/12/23,bitbit,matic,bogor,17000000,5,85000000
2089,2023/12/27,riorio,matic,bogor,20000000,2,20000000
2090,2023/11/09,riorio,matic,bogor,20000000,1,80000000
2091,2023/11/20,bitbit,matic,palembang,17000000,7,85000000
2094,2023/12/21,riorio,matic,palembang,20000000,8,60000000
2096,2023/12/10,bitbit,matic,bogor,17000000,2,34000000
2100,2023/11/14,riorio,matic,bogor,20000000,3,40000000
2101,2023/11/09,bitbit,matic,bandung,17000000,5,51000000
2102,2023/11/27,bitbit,matic,jakarta,17000000,9,68000000
2104,2023/11/18,riorio,matic,bogor,20000000,9,80000000
2106,2023/12/09,bitbit,matic,denpasar,17000000,6,85000000
2107,2023/12/28,deva,matic,bogor,34000000,4,68000000
2108,2023/12/01,bitbit,matic,bogor,17000000,4,85000000
2110,2023/11/30,bitbit,matic,denpasar,17000000,9,17000000
2115,2023/11/16,bitbit,matic,jakarta,17000000,6,17000000
2116,2023/12/02,riorio,matic,bogor,20000000,9,40000000
2119,2023/11/10,bitbit,matic,denpasar,17000000,1,68000000
2122,2023/12/01,riorio,matic,bandung,20000000,6,80000000
2128,2023/12/10,bitbit,matic,bandung,17000000,9,51000000
2129,2023/12/14,riorio,matic,denpasar,20000000,10,60000000
2130,2023/11/28,deva,matic,bogor,34000000,8,68000000
2134,2023/12/07,riorio,matic,bogor,20000000,10,80000000
2135,2023/11/03,bitbit,matic,jakarta,17000000,7,85000000
2136,2023/11/19,bitbit,matic,denpasar,17000000,1,68000000
2139,2023/12/25,bitbit,matic,bandung,17000000,5,85000000
2142,2023/11/20,deva,matic,bogor,34000000,6,68000000
2143,2023/12/25,bitbit,matic,bogor,17000000,7,51000000
2146,2023/12/02,riorio,matic,denpasar,20000000,9,40000000
2147,2023/11/06,bitbit,matic,jakarta,17000000,7,17000000
2150,2023/12/12,vovo,cub,jakarta,15000000,9,60000000
2155,2023/12/26,pax,matic,denpasar,33000000,10,66000000
2158,2023/12/17,riorio,matic,denpasar,20000000,10,80000000
2159,2023/11/27,riorio,matic,bogor,20000000,4,60000000
2161,2023/12/01,bitbit,matic,palembang,17000000,3,51000000
2162,2023/11/26,pax,matic,denpasar,33000000,2,66000000
2165,2023/12/13,riorio,matic,bogor,20000000,5,80000000
2166,2023/11/29,deva,matic,bandung,34000000,10,34000000
2168,2023/11/11,riorio,matic,jakarta,20000000,4,40000000
2169,2023/12/12,vovo,cub,denpasar,15000000,8,60000000
2171,2023/11/28,bitbit,matic,bogor,17000000,10,51000000
2173,2023/12/18,deva,matic,bogor,34000000,2,68000000
2175,2023/12/27,bitbit,matic,bogor,17000000,3,85000000
2176,2023/12/10,deva,matic,bogor,34000000,4,68000000
2178,2023/12/15,pax,matic,jakarta,33000000,2,99000000
2181,2023/12/17,bitbit,matic,denpasar,17000000,4,85000000
2183,2023/11/27,deva,matic,bogor,34000000,4,68000000
2184,2023/12/24,deva,matic,bogor,34000000,9,68000000
2185,2023/11/25,deva,matic,bogor,34000000,3,68000000
2188,2023/12/22,bitbit,matic,jakarta,17000000,10,17000000
2189,2023/12/25,bitbit,matic,bandung,17000000,2,85000000
2192,2023/12/01,bitbit,matic,jakarta,17000000,9,68000000
2193,2023/11/30,bitbit,matic,bogor,17000000,3,34000000
2194,2023/12/13,riorio,matic,bogor,20000000,7,40000000
2197,2023/12/30,riorio,matic,denpasar,20000000,10,40000000
2199,2023/12/21,riorio,matic,denpasar,20000000,6,40000000
2200,2023/12/04,riorio,matic,bogor,20000000,6,60000000
2202,2023/11/29,bitbit,matic,jakarta,17000000,9,34000000
2203,2023/11/21,riorio,matic,bandung,20000000,2,40000000
2206,2023/12/06,riorio,matic,palembang,20000000,4,40000000
2208,2023/12/27,riorio,matic,bogor,20000000,8,40000000
2209,2023/12/27,bitbit,matic,jakarta,17000000,1,51000000
2210,2023/11/20,bitbit,matic,bogor,17000000,7,68000000
2211,2023/12/17,riorio,matic,bogor,20000000,11,60000000
2215,2023/12/03,bitbit,matic,jakarta,17000000,2,17000000
2216,2023/12/19,bitbit,matic,denpasar,17000000,2,85000000
2219,2023/11/19,bitbit,matic,bandung,17000000,7,34000000
2220,2023/11/25,bitbit,matic,bogor,17000000,1,34000000
2221,2023/11/25,vovo,cub,denpasar,15000000,5,15000000
2222,2023/11/01,riorio,matic,denpasar,20000000,11,60000000
2223,2023/11/08,bitbit,matic,denpasar,17000000,5,85000000
2227,2023/11/18,pax,matic,denpasar,33000000,5,99000000
2229,2023/11/27,riorio,matic,bogor,20000000,3,60000000
2230,2023/12/01,riorio,matic,jakarta,20000000,2,80000000
2234,2023/11/25,bitbit,matic,denpasar,17000000,9,51000000
2236,2023/11/01,bitbit,matic,bandung,17000000,3,68000000
2238,2023/11/16,riorio,matic,denpasar,20000000,4,60000000
2241,2023/12/24,riorio,matic,jakarta,20000000,1,60000000
2242,2023/12/10,riorio,matic,denpasar,20000000,10,60000000
2243,2023/11/21,bitbit,matic,jakarta,17000000,8,85000000
2244,2023/11/01,bitbit,matic,denpasar,17000000,6,34000000
2246,2023/12/10,riorio,matic,denpasar,20000000,8,40000000
2247,2023/11/02,riorio,matic,jakarta,20000000,7,80000000
2249,2023/12/12,bitbit,matic,jakarta,17000000,5,85000000
2250,2023/12/14,bitbit,matic,denpasar,17000000,9,85000000
2252,2023/12/16,riorio,matic,jakarta,20000000,2,20000000
2254,2023/11/16,riorio,matic,denpasar,20000000,5,60000000
2259,2023/12/01,pax,matic,bogor,33000000,9,99000000
2262,2023/12/19,bitbit,matic,denpasar,17000000,5,68000000
2268,2023/11/30,riorio,matic,bogor,20000000,7,40000000
2272,2023/12/03,riorio,matic,denpasar,20000000,5,80000000
2273,2023/12/19,bitbit,matic,bogor,17000000,1,85000000
2274,2023/11/19,bitbit,matic,palembang,17000000,6,51000000
2275,2023/12/02,bitbit,matic,bogor,17000000,5,85000000
2276,2023/12/06,bitbit,matic,bandung,17000000,6,68000000
2277,2023/11/03,riorio,matic,bogor,20000000,6,60000000
2278,2023/12/28,bitbit,matic,bogor,17000000,9,85000000
2279,2023/11/27,bitbit,matic,denpasar,17000000,8,17000000
2280,2023/11/27,deva,matic,bogor,34000000,6,34000000
2281,2023/11/03,deva,matic,bogor,34000000,9,34000000
2283,2023/11/11,riorio,matic,denpasar,20000000,1,80000000
2286,2023/12/11,bitbit,matic,denpasar,17000000,3,34000000
2289,2023/11/19,riorio,matic,jakarta,20000000,9,40000000
2291,2023/12/22,riorio,matic,denpasar,20000000,6,40000000
2292,2023/12/20,riorio,matic,denpasar,20000000,9,20000000
2293,2023/11/18,riorio,matic,jakarta,20000000,5,80000000
2294,2023/12/11,riorio,matic,bogor,20000000,9,40000000
2295,2023/11/20,riorio,matic,jakarta,20000000,9,20000000
2297,2023/12/04,riorio,matic,bogor,20000000,6,80000000
2298,2023/11/05,pax,matic,jakarta,33000000,5,33000000
2299,2023/12/22,bitbit,matic,bogor,17000000,3,34000000
2300,2023/12/03,riorio,matic,bandung,20000000,6,80000000
2302,2023/12/09,bitbit,matic,bandung,17000000,10,51000000
2303,2023/11/12,riorio,matic,bandung,20000000,4,80000000
2305,2023/11/28,riorio,matic,denpasar,20000000,9,20000000
2307,2023/12/26,bitbit,matic,bogor,17000000,2,34000000
2308,2023/11/26,riorio,matic,bogor,20000000,4,60000000
2310,2023/11/28,riorio,matic,bandung,20000000,11,60000000
2312,2023/11/26,riorio,matic,jakarta,20000000,10,40000000
2313,2023/12/22,pax,matic,bogor,33000000,10,66000000
2316,2023/12/27,riorio,matic,jakarta,20000000,10,40000000
2318,2023/12/05,vovo,cub,bogor,15000000,2,30000000
2319,2023/12/21,bitbit,matic,denpasar,17000000,5,68000000
2320,2023/12/12,deva,matic,bandung,34000000,4,34000000
2321,2023/12/07,bitbit,matic,bandung,17000000,7,51000000
2323,2023/12/06,riorio,matic,bogor,20000000,5,20000000
2324,2023/12/25,riorio,matic,denpasar,20000000,8,60000000
2325,2023/11/23,bitbit,matic,palembang,17000000,4,17000000
2327,2023/11/04,riorio,matic,jakarta,20000000,8,80000000
2329,2023/11/06,riorio,matic,denpasar,20000000,1,60000000
2330,2023/11/03,riorio,matic,denpasar,20000000,3,80000000
2333,2023/12/30,riorio,matic,bogor,20000000,5,80000000
2334,2023/12/26,bitbit,matic,denpasar,17000000,4,85000000
2335,2023/12/24,bitbit,matic,denpasar,17000000,10,68000000
2336,2023/11/26,bitbit,matic,bogor,17000000,5,34000000
2339,2023/12/02,bitbit,matic,denpasar,17000000,2,68000000
2343,2023/11/03,riorio,matic,jakarta,20000000,3,60000000
2345,2023/11/27,riorio,matic,jakarta,20000000,9,60000000
2346,2023/11/22,deva,matic,bogor,34000000,2,68000000
2348,2023/12/28,riorio,matic,denpasar,20000000,9,40000000
2349,2023/12/01,bitbit,matic,denpasar,17000000,1,34000000
2354,2023/12/07,bitbit,matic,bogor,17000000,3,17000000
2356,2023/11/21,riorio,matic,bogor,20000000,6,60000000
2358,2023/11/15,riorio,matic,bogor,20000000,9,40000000
2360,2023/11/25,riorio,matic,jakarta,20000000,3,80000000
2362,2023/11/30,bitbit,matic,palembang,17000000,10,34000000
2363,2023/11/23,bitbit,matic,bogor,17000000,6,68000000
2364,2023/11/04,riorio,matic,jakarta,20000000,9,20000000
2367,2023/12/05,bitbit,matic,bogor,17000000,6,85000000
2368,2023/12/02,bitbit,matic,jakarta,17000000,10,85000000
2369,2023/11/03,deva,matic,bogor,34000000,4,68000000
2370,2023/11/19,bitbit,matic,bogor,17000000,5,68000000
2372,2023/12/25,bitbit,matic,jakarta,17000000,2,51000000
2375,2023/11/16,bitbit,matic,denpasar,17000000,6,51000000
2377,2023/11/07,pax,matic,bogor,33000000,8,66000000
2378,2023/11/20,riorio,matic,denpasar,20000000,3,60000000
2379,2023/11/23,riorio,matic,bogor,20000000,7,60000000
2381,2023/12/13,riorio,matic,denpasar,20000000,5,40000000
2384,2023/12/14,bitbit,matic,bandung,17000000,5,51000000
2387,2023/11/10,vovo,cub,denpasar,15000000,7,45000000
2388,2023/11/13,bitbit,matic,denpasar,17000000,7,51000000
2391,2023/12/25,bitbit,matic,bogor,17000000,7,85000000
2393,2023/12/05,riorio,matic,bandung,20000000,8,80000000
2395,2023/12/02,deva,matic,bandung,34000000,7,34000000
2399,2023/11/23,riorio,matic,bandung,20000000,2,40000000
2400,2023/11/30,riorio,matic,bogor,20000000,6,60000000
2401,2023/12/17,riorio,matic,bogor,20000000,2,40000000
2405,2023/11/09,bitbit,matic,bogor,17000000,7,34000000
2408,2023/12/12,bitbit,matic,bandung,17000000,11,17000000
2409,2023/11/29,riorio,matic,jakarta,20000000,6,60000000
2410,2023/12/03,riorio,matic,denpasar,20000000,2,40000000
2413,2023/11/21,riorio,matic,jakarta,20000000,10,20000000
2415,2023/12/17,riorio,matic,bogor,20000000,6,80000000
2419,2023/12/25,riorio,matic,bogor,20000000,9,60000000
2421,2023/11/08,bitbit,matic,denpasar,17000000,3,85000000
2422,2023/11/01,pax,matic,bogor,33000000,6,99000000
2423,2023/11/08,deva,matic,bandung,34000000,2,68000000
2426,2023/11/28,deva,matic,denpasar,34000000,7,68000000
2427,2023/11/30,riorio,matic,jakarta,20000000,4,80000000
2429,2023/12/11,bitbit,matic,jakarta,17000000,3,51000000
2431,2023/11/30,bitbit,matic,denpasar,17000000,9,34000000
2433,2023/11/14,deva,matic,bogor,34000000,11,68000000
2434,2023/11/23,riorio,matic,bogor,20000000,10,80000000
2438,2023/12/10,vovo,cub,palembang,15000000,9,75000000
2439,2023/12/08,deva,matic,palembang,34000000,5,68000000
2441,2023/11/13,riorio,matic,denpasar,20000000,8,40000000
2442,2023/12/07,arpus,cub,jakarta,18000000,9,72000000
2443,2023/12/07,bitbit,matic,jakarta,17000000,2,85000000
2445,2023/12/09,riorio,matic,medan,20000000,4,20000000
2446,2023/11/13,riorio,matic,denpasar,20000000,5,80000000
2448,2023/11/09,deva,matic,palembang,34000000,7,68000000
